listing_id,property_type,property_name,property_url,property_id,bed_info,dates,price,original_price,duration,rating,review_count,badges,page_number,scrape_timestamp,source_location,source_location_link,location_index
card-container,Apartment in Kisumu,1 bedroomTuffoam mall0711273331,https://www.airbnb.com/rooms/1471196943830109415?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-12&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3tFqMVSPFsSs5AS&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1471196943830109415,"1 bedroomTuffoam mall0711273331 | 1 bedroom
1 bedroom
1 bed
,
 · 1 bed",N/A,"KSh 8,538",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Kisumu Purple Haven,https://www.airbnb.com/rooms/1188235911014047903?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3oTIkrW6EJ6lxsI&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1188235911014047903,"1 bedroom
1 bedroom
2 queen beds
,
 · 2 queen beds",N/A,"KSh 4,417",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Ensuite spacious Studio w/ queen bed in Milimani,https://www.airbnb.com/rooms/602851192342831352?search_mode=regular_search&adults=1&check_in=2026-09-18&check_out=2026-09-20&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3GuKP_EHM42z96h&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,602851192342831352,"Ensuite spacious Studio w/ queen bed in Milimani | 1 bedroom
1 bedroom
1 queen bed
,
 · 1 queen bed",N/A,"KSh 7,224",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Home in Kisumu,"Modern Loft overlooking the lake, horizon&Sunset",https://www.airbnb.com/rooms/753337240571344470?search_mode=regular_search&adults=1&check_in=2026-02-27&check_out=2026-03-01&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3RTatD3qBNGA0Vf&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,753337240571344470,"1 bedroom
1 bedroom
1 bed
,
 · 1 bed","Feb 27 – Mar 1
Feb 27 – Mar 1","KSh 8,576",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Boutique hotel in Kisumu,"Cozy Studio-Garden Pool Restaurant, 5 mins to CBD",https://www.airbnb.com/rooms/1507916426590161473?search_mode=regular_search&adults=1&check_in=2026-02-27&check_out=2026-03-01&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3GH96kcbjGzOmxA&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1507916426590161473,"1 bedroom
1 bedroom
1 single bed
,
 · 1 single bed","Feb 27 – Mar 1
Feb 27 – Mar 1","KSh 6,317","KSh 6,317",2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Pacific Luxury 1B Kisumu,https://www.airbnb.com/rooms/1313233850714402624?search_mode=regular_search&adults=1&check_in=2026-05-01&check_out=2026-05-03&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3o09UWz-m_v2s6Q&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1313233850714402624,"1 bedroom
1 bedroom
1 bed
,
 · 1 bed",N/A,"KSh 6,183",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Makasembo Furnished Apartment one bedroom kisumu,https://www.airbnb.com/rooms/1467228695532436470?search_mode=regular_search&adults=1&check_in=2026-01-09&check_out=2026-01-11&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3BqxZuxlKdVvH8s&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1467228695532436470,"Makasembo Furnished Apartment one bedroom kisumu | 1 bedroom
1 bedroom
1 bed
,
 · 1 bed","Jan 9 – 11
Jan 9 – 11","KSh 5,829",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,"Lakebreeze 2 Bedroom, All ensuite, Milimani ksm0722732628",https://www.airbnb.com/rooms/1219398139452851258?search_mode=regular_search&adults=1&check_in=2025-10-24&check_out=2025-10-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3iZ69mEyQq_4ZEg&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1219398139452851258,"Lakebreeze 2 Bedroom, All ensuite, Milimani ksm0722732628 | 2 bedrooms
2 bedrooms
2 queen beds
,
 · 2 queen beds","Oct 24 – 26
Oct 24 – 26","KSh 15,310",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Condo in Kisumu,LakeView 1 bed CBD KSM/backupGen/Lift722732628,https://www.airbnb.com/rooms/1097142472444766631?search_mode=regular_search&adults=1&check_in=2025-11-14&check_out=2025-11-16&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3GnpKCxy6fIyFG_&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1097142472444766631,"LakeView 1 bed CBD KSM/backupGen/Lift722732628 | 1 bedroom
1 bedroom
1 double bed
,
 · 1 double bed","Nov 14 – 16
Nov 14 – 16","KSh 9,716",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:18,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Home in Kisumu,"luxury apartment Amboseli pride ,7,0,8,7,1,7,4,5,8",https://www.airbnb.com/rooms/1294622134999747650?search_mode=regular_search&adults=1&check_in=2026-03-06&check_out=2026-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3bzDPJLHasiho4w&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1294622134999747650,"4 bedrooms
4 bedrooms
4 beds
,
 · 4 beds","Mar 6 – 8
Mar 6 – 8","KSh 23,407",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Cottage in Kisumu,Del Sol (Villa 3) - Queen bed. Lake Front,https://www.airbnb.com/rooms/45589321?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3JGdY6PBZ3BVrN4&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,45589321,"Del Sol (Villa 3) - Queen bed. Lake Front | 1 bedroom
1 bedroom
1 queen bed
,
 · 1 queen bed",N/A,"KSh 8,244",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Room in Kisumu,Sandra’s home away0722912163,https://www.airbnb.com/rooms/43988178?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-01-09&check_out=2026-01-11&children=0&infants=0&pets=0&photo_id=1313531972&source_impression_id=p3_1759054436_P3TjGxlDE-AVFc8R&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,43988178,"1 queen bed
1 queen bed","Jan 9 – 11
Jan 9 – 11","KSh 5,299",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Condo in Kisumu,Amani 1 bedroom apartment,https://www.airbnb.com/rooms/619379611297294985?search_mode=regular_search&adults=1&check_in=2026-07-03&check_out=2026-07-05&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3dEjz3hiKXITk9i&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,619379611297294985,"Amani 1 bedroom apartment | 1 bedroom
1 bedroom
1 bed
,
 · 1 bed",N/A,"KSh 5,889",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,3 bedrooms CBD0725913803,https://www.airbnb.com/rooms/1095291126169579847?search_mode=regular_search&adults=1&check_in=2026-05-08&check_out=2026-05-10&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3xpqRniXj4PjpTo&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1095291126169579847,"3 bedrooms CBD0725913803 | 3 bedrooms
3 bedrooms
3 beds
,
 · 3 beds",N/A,"KSh 16,193",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,2bedroom tuffoam mall0711273331,https://www.airbnb.com/rooms/1471219351799657816?search_mode=regular_search&adults=1&check_in=2026-06-12&check_out=2026-06-14&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P30TXPNbP2iZgd2C&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1471219351799657816,"2bedroom tuffoam mall0711273331 | 1 bedroom
1 bedroom
2 beds
,
 · 2 beds",N/A,"KSh 12,072",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Villa in Kisumu,Villa Vista Lake Front0722743633,https://www.airbnb.com/rooms/1221202806591012043?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-12&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3KSKssxB0yGqOFS&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1221202806591012043,"6 bedrooms
6 bedrooms
6 beds
,
 · 6 beds",N/A,"KSh 53,732",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Kisumu Lakeview bnb apartment0734683328,https://www.airbnb.com/rooms/1117239543489265345?search_mode=regular_search&adults=1&check_in=2026-03-13&check_out=2026-03-15&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3fNZqpwVT5Dh_YX&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1117239543489265345,"3 bedrooms
3 bedrooms","Mar 13 – 15
Mar 13 – 15","KSh 22,082",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,"Executive 3bedroom in kisumu CBD,0704734109",https://www.airbnb.com/rooms/1088153806063474676?search_mode=regular_search&adults=1&check_in=2025-12-12&check_out=2025-12-14&children=0&infants=0&pets=0&source_impression_id=p3_1759054436_P3LP9V6dQ4RR9Vrx&previous_page_section_name=1000&federated_search_id=6c69b930-57bf-48d3-b1c5-fd85bcf88241,1088153806063474676,"Executive 3bedroom in kisumu CBD,0704734109 | 3 bedrooms
3 bedrooms
3 beds
,
 · 3 beds","Dec 12 – 14
Dec 12 – 14","KSh 15,016",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:19,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,Furnished Apartment in Kisumu,https://www.airbnb.com/rooms/1484241669488822090?search_mode=regular_search&adults=1&check_in=2025-11-07&check_out=2025-11-09&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P37p3bTbWiq1B_q3&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1484241669488822090,"1 bedroom
1 bedroom","Nov 7 – 9
Nov 7 – 9","KSh 10,836",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:22,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,"Solaminus: Elegant 1BR, AC, balcony, amazing view",https://www.airbnb.com/rooms/1325844890258016382?search_mode=regular_search&adults=1&check_in=2026-09-04&check_out=2026-09-06&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3X1PxZh9pPHmUIL&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1325844890258016382,"1 bedroom
1 bedroom
1 queen bed
,
 · 1 queen bed",N/A,"KSh 8,833",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:22,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,Apartment in Kisumu,"Executive 3bedroom in kisumu CBD,0704734109",https://www.airbnb.com/rooms/1088153806063474676?search_mode=regular_search&adults=1&check_in=2025-12-12&check_out=2025-12-14&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3TtC2F3NFgdDtba&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1088153806063474676,"Executive 3bedroom in kisumu CBD,0704734109 | 3 bedrooms
3 bedrooms
3 beds
,
 · 3 beds","Dec 12 – 14
Dec 12 – 14","KSh 15,016",N/A,2 nights,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/579460083784653409?search_mode=regular_search&adults=1&check_in=2025-11-21&check_out=2025-11-23&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3XpHLJgyABzKEXI&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,579460083784653409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1091501130307229971?search_mode=regular_search&adults=1&check_in=2025-11-21&check_out=2025-11-23&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3afvz1y2ik3fXwY&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1091501130307229971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1232582567770044496?search_mode=regular_search&adults=1&check_in=2025-12-26&check_out=2025-12-28&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3Ta3evNSToPEfJm&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1232582567770044496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1154024913123015635?search_mode=regular_search&adults=1&check_in=2026-01-30&check_out=2026-02-01&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3yNKpiZwpowuzb_&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1154024913123015635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/969277753389489511?search_mode=regular_search&adults=1&check_in=2026-03-06&check_out=2026-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3nD3CIwUCZQU-Dv&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,969277753389489511,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1473938106724902700?search_mode=regular_search&adults=1&check_in=2025-12-05&check_out=2025-12-07&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P37QO9LnUZnalKOL&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1473938106724902700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/53388675?search_mode=regular_search&adults=1&check_in=2026-03-27&check_out=2026-03-29&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P31B716Ir2qQMXuA&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,53388675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1360325532733260874?search_mode=regular_search&adults=1&check_in=2026-09-11&check_out=2026-09-13&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3axhVAisx_GjBEL&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1360325532733260874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
card-container,,,https://www.airbnb.com/rooms/1315119445225516293?search_mode=regular_search&adults=1&check_in=2025-12-05&check_out=2025-12-07&children=0&infants=0&pets=0&source_impression_id=p3_1759054460_P3AI2arbH3WEAfXH&previous_page_section_name=1000&federated_search_id=098a36bd-6618-46e0-ac9c-acbd0758769b,1315119445225516293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:14:23,"Kisumu County
_
_
Guest favorite
Guest favorite
Apartment in Kisumu
KSh 3",https://www.airbnb.com/s/Kisumu-County/homes?place_id=ChIJ3_PD7Z-lKhgR71EwTssPkhY&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,0
